spanish-traveler-mexico-a0	enciende	lights, lights up	Pero la cámara no enciende: la batería está muerta.
spanish-traveler-mexico-a0	encuentra	finds	Sofía quiere comprar una pitaya, pero cuando busca dinero en su bolsa, solo encuentra un billete muy grande.
spanish-traveler-mexico-a0	energía	energy	Sofía lo observa todo despacio, mientras la gente compra y habla con energía.
spanish-traveler-mexico-a0	enorme	huge, enormous	Cuando la lluvia para, un arcoíris enorme aparece sobre el mar, con colores de un lado al otro.
spanish-traveler-mexico-a0	enormes	huge	Los dos volcanes aparecen enormes, con la nieve cubriendo sus picos, y la vista deja a Sofía sin palabras.
spanish-traveler-mexico-a0	enseña	shows	Ana le da unas gafas y le enseña a respirar despacio por el tubo.
spanish-traveler-mexico-a0	entera	whole, entire	Sofía no se rinde y termina la torta entera, orgullosa.
spanish-traveler-mexico-a0	entero	whole, entire	Se cocina despacio durante casi un día entero.
spanish-traveler-mexico-a0	entiende	understands	Sofía piensa en su largo viaje sola por México, en todas las veces que sintió miedo, y entiende por qué le gusta tanto.
spanish-traveler-mexico-a0	entonces	then, so	Entonces Sofía ve una foto vieja de la pintora, y algo dentro de ella se mueve.
spanish-traveler-mexico-a0	entra	comes in	En las calles de colores de Oaxaca, Sofía entra al taller de Rafa, un artesano que pinta alebrijes de madera.
spanish-traveler-mexico-a0	entrada	entrance; ticket	Cerca de la entrada, Elena vende fruta y le ofrece una piña fresca antes de subir.
spanish-traveler-mexico-a0	entrar	to get into, to join	No está segura de querer entrar, aunque el calor le pide un chapuzón.
spanish-traveler-mexico-a0	entre	between, among	Entre un dragón, un gato y un pájaro, Sofía se queda mirando un jaguar de colores brillantes.
spanish-traveler-mexico-a0	envuelve	wraps around	Sofía compra el jaguar, y Rafa lo envuelve en papel con cariño.
spanish-traveler-mexico-a0	es	is	Rafa le cuenta que cada alebrije es un animal guía, con su propia fuerza.
spanish-traveler-mexico-a0	esa	that (one)	Esa misma noche, Sofía cuelga la hamaca y se mece despacio con el viento.
spanish-traveler-mexico-a0	escalera	the stairs	Cerca de la escalera, Lupe vende charamuscas en una canasta y le pregunta si busca el callejón.
spanish-traveler-mexico-a0	escalón	a step	En ese momento, una pareja de novios sube la escalera y se besa en el escalón, y toda la gente aplaude y toma fotos.
spanish-traveler-mexico-a0	escena	a scene	Sofía saca la cámara para capturar la escena perfecta.
spanish-traveler-mexico-a0	escondido	hidden	Hace un calor pesado en Mérida, y Rosa, una guía joven, lleva a Sofía a un cenote escondido.
spanish-traveler-mexico-a0	escucha	listens	Sofía la escucha con atención; la historia es triste y bonita a la vez.
spanish-traveler-mexico-a0	ese	that (one)	En ese momento, una pareja de novios sube la escalera y se besa en el escalón, y toda la gente aplaude y toma fotos.
spanish-traveler-mexico-a0	eso	that	Marina le explica que cada pieza de talavera se pinta a mano, una por una, y que por eso ninguna es igual a otra.
spanish-traveler-mexico-a0	especial	special	(NO APARECE)
spanish-traveler-mexico-a0	espera	waits for	Cuando por fin prueba el mole con una tortilla, entiende por qué vale la espera.
spanish-traveler-mexico-a0	espesa	thick	En un puesto, Memo prepara mole poblano, una salsa oscura y espesa que huele increíble.
spanish-traveler-mexico-a0	esta	this (one)	Toño explica que esta ciudad tiene más de mil años, y que sus abuelos venían de aquí.
spanish-traveler-mexico-a0	este	this (one); um	(NO APARECE)
spanish-traveler-mexico-a0	estoy	I am	(NO APARECE)
spanish-traveler-mexico-a0	estrellas	stars	Mientras prueba un dulce, mira las estrellas: la noche de Mérida es fresca y tranquila.
spanish-traveler-mexico-a0	estudia	studies	En la plaza, un chico llamado Nico toca la guitarra; estudia en la universidad y la invita a una callejoneada.
spanish-traveler-mexico-a0	está	is	Pero la cámara no enciende: la batería está muerta.
spanish-traveler-mexico-a0	están	that is what they are for (para eso están)	(NO APARECE)
spanish-traveler-mexico-a0	explica	explains	Marina le explica que cada pieza de talavera se pinta a mano, una por una, y que por eso ninguna es igual a otra.
spanish-traveler-mexico-a0	falta	without fail (sin falta)	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	fama	fame, reputation	Le cuesta creer que un lugar tan chico tenga tanta fama.
spanish-traveler-mexico-a0	familia	family	Busca un regalo para su familia, y entra al taller de Pablo, un artesano que hace figuras de barro.
spanish-traveler-mexico-a0	famosa	famous	Busca la Casa Azul, la casa donde vivió Frida Kahlo, una pintora muy famosa.
spanish-traveler-mexico-a0	famoso	famous	En el corazón de Guanajuato, Sofía busca el famoso Callejón del Beso, uno de los rincones más estrechos de la ciudad.
spanish-traveler-mexico-a0	feliz	happy	Diego la abre con las dos manos y le cuenta que aquí la gente duerme feliz en ellas.
spanish-traveler-mexico-a0	figura	a figure	Entre platos y jarros, Sofía encuentra una pequeña figura de un gato, delicada y muy original.
spanish-traveler-mexico-a0	fin	end	Cuando por fin prueba el mole con una tortilla, entiende por qué vale la espera.
spanish-traveler-mexico-a0	final	final, ending	Al final, Sofía compra una charamusca muy rica para agradecerle la historia a Lupe.
spanish-traveler-mexico-a0	finas	fine, refined	Los alebrijes son animales de fantasía, llenos de puntos y líneas finas.
spanish-traveler-mexico-a0	flor	flower; great (slang)	Javier le regala una flor, y ella siente que ya tiene un amigo en esta ciudad.
spanish-traveler-mexico-a0	flores	flowers	Uno tiene flores de un color muy fuerte.
spanish-traveler-mexico-a0	flotando	floating, hanging in the air	Se queda flotando en silencio, sorprendida de ver tanta vida bajo el agua.
spanish-traveler-mexico-a0	fonda	roadside eatery	En una fonda pequeña, cerca de ahí, una señora sirve cochinita pibil en tortillas calientes.
spanish-traveler-mexico-a0	forma	properly, in style (en forma)	Habla con tanto orgullo que Sofía empieza a mirar las pirámides de otra forma.
spanish-traveler-mexico-a0	foto	photo	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	fotos	photos	En ese momento, una pareja de novios sube la escalera y se besa en el escalón, y toda la gente aplaude y toma fotos.
spanish-traveler-mexico-a0	frase	a sentence, a phrase	(NO APARECE)
spanish-traveler-mexico-a0	frente	front; forehead	Sofía se siente un poco rara por llorar frente a una desconocida, pero Lucía la entiende.
spanish-traveler-mexico-a0	fresca	fresh	Con cuidado, toca la madera suave, todavía fresca de pintura.
spanish-traveler-mexico-a0	frescas	fresh	El mercado es enorme y lleno de color: hay frutas frescas, ropa y zapatos por todas partes.
spanish-traveler-mexico-a0	fresco	fresh; cheeky	Mientras el viento fresco le mueve el pelo, Sofía saca una foto de los tejados y le da las gracias, feliz de haber subido.
spanish-traveler-mexico-a0	fruta	fruit	La fruta que no conoce.
spanish-traveler-mexico-a0	fría	cold	Un cenote es una piscina natural bajo la tierra, con agua azul y muy fría.
spanish-traveler-mexico-a0	frío	cold	En la arena, León la recibe con una gran sonrisa y un coco frío en la mano.
spanish-traveler-mexico-a0	fuente	a platter	La plaza entera aplaude cerca de la fuente.
spanish-traveler-mexico-a0	fuerte	loud, strong	Uno tiene flores de un color muy fuerte.
spanish-traveler-mexico-a0	fuerza	strength, force	El jaguar da fuerza.
spanish-traveler-mexico-a0	funicular	a funicular	Guanajuato recibe a Sofía en su primer viaje por México, con calles empinadas y un funicular que sube la montaña.
spanish-traveler-mexico-a0	gato	a cat	Entre un dragón, un gato y un pájaro, Sofía se queda mirando un jaguar de colores brillantes.
spanish-traveler-mexico-a0	gente	people	Diego la abre con las dos manos y le cuenta que aquí la gente duerme feliz en ellas.
spanish-traveler-mexico-a0	golpe	hit, blow	Pero el gato está entero, sin un solo golpe.
spanish-traveler-mexico-a0	gracias	thanks	Le pone la fruta en las manos, y Sofía le da las gracias muchas veces.
spanish-traveler-mexico-a0	gran	great, grand	En la arena, León la recibe con una gran sonrisa y un coco frío en la mano.
spanish-traveler-mexico-a0	grande	big, great	Sofía quiere comprar una pitaya, pero cuando busca dinero en su bolsa, solo encuentra un billete muy grande.
spanish-traveler-mexico-a0	grandes	big	(NO APARECE)
spanish-traveler-mexico-a0	grita	shouts	Sin dudarlo, Rosa salta primero y sale riendo, y le grita que el agua está muy rica.
spanish-traveler-mexico-a0	grupo	group	La gran pirámide de Chichén Itzá se levanta hacia el cielo, y Sofía llega temprano con un grupo de turistas.
spanish-traveler-mexico-a0	guadalajara	Guadalajara (city)	En la plaza de Guadalajara, un mariachi llena la tarde de música, y Sofía se acerca con curiosidad, sin conocer a nadie.
spanish-traveler-mexico-a0	guarda	keeps, guards	Diego le regala además una bolsa de dulces típicos, y ella lo guarda todo en su mochila.
spanish-traveler-mexico-a0	guitarra	the guitar	En la plaza, un chico llamado Nico toca la guitarra; estudia en la universidad y la invita a una callejoneada.
spanish-traveler-mexico-a0	guitarras	guitars	(NO APARECE)
spanish-traveler-mexico-a0	gusta	likes	Sofía piensa en su largo viaje sola por México, en todas las veces que sintió miedo, y entiende por qué le gusta tanto.
spanish-traveler-mexico-a0	guía	a guide	Rafa le cuenta que cada alebrije es un animal guía, con su propia fuerza.
spanish-traveler-mexico-a0	ha	has (auxiliary)	Nunca ha usado un snorkel, y no sabe si va a poder respirar así.
spanish-traveler-mexico-a0	haber	to be, to exist	Mientras el viento fresco le mueve el pelo, Sofía saca una foto de los tejados y le da las gracias, feliz de haber subido.
spanish-traveler-mexico-a0	habla	speaks, talks	Sofía lo observa todo despacio, mientras la gente compra y habla con energía.
spanish-traveler-mexico-a0	hace	does, makes; ago	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	hacia	toward	La gran pirámide de Chichén Itzá se levanta hacia el cielo, y Sofía llega temprano con un grupo de turistas.
spanish-traveler-mexico-a0	hamaca	hammock	Sofía toca una hamaca de muchos colores y la siente muy suave.
spanish-traveler-mexico-a0	hamacas	hammocks	Diego vende hamacas.
spanish-traveler-mexico-a0	hambre	hunger	Sofía llega con hambre al mercado del centro, junto al Zócalo.
spanish-traveler-mexico-a0	hasta	until, even	Sofía suspira, un poco frustrada, hasta que Elena le dice algo que la hace pensar.
spanish-traveler-mexico-a0	hay	there is, there are	Hay mangos, papayas y limones verdes, pero una fruta roja le llama la atención.
spanish-traveler-mexico-a0	hecho	done	Lo guarda en su bolsa como un recuerdo hecho a mano de Puebla.
spanish-traveler-mexico-a0	helada	frozen	Respira fuerte y salta: el agua helada le cubre todo el cuerpo de golpe.
spanish-traveler-mexico-a0	hermana	sister	Aliviada, Sofía compra también un collar de barro para su hermana.
spanish-traveler-mexico-a0	hermosa	beautiful	(NO APARECE)
spanish-traveler-mexico-a0	historia	story, history	Sofía la escucha con atención; la historia es triste y bonita a la vez.
spanish-traveler-mexico-a0	hola	hello	(NO APARECE)
spanish-traveler-mexico-a0	honda	slingshot, deep	Sofía se asoma al borde y mira el agua con miedo, porque se ve muy honda.
spanish-traveler-mexico-a0	hondo	to breathe deep (respirar hondo)	Toma agua rápido y respira hondo, con los ojos llorosos.
spanish-traveler-mexico-a0	hoy	today	(NO APARECE)
spanish-traveler-mexico-a0	huele	smells	La carne huele a naranja y a especias, y Sofía prueba un taco que le encanta.
spanish-traveler-mexico-a0	iglesia	the church	Beto le señala una iglesia amarilla muy alta a lo lejos.
spanish-traveler-mexico-a0	igual	same; anyway	Marina le explica que cada pieza de talavera se pinta a mano, una por una, y que por eso ninguna es igual a otra.
spanish-traveler-mexico-a0	imagen	image	(NO APARECE)
spanish-traveler-mexico-a0	increíble	incredible, amazing	El mar es de un turquesa increíble, la arena es blanca y suave, y unas palmeras altas se mueven cerca del agua.
spanish-traveler-mexico-a0	instante	an instant	Ese instante, piensa ella, valió toda la espera bajo las nubes.
spanish-traveler-mexico-a0	irse	to leave	Antes de irse, Sofía le saca una foto a los mariachis.
spanish-traveler-mexico-a0	joven	young, young person	Hace un calor pesado en Mérida, y Rosa, una guía joven, lleva a Sofía a un cenote escondido.
spanish-traveler-mexico-a0	juan	Juan (name)	El mercado San Juan de Dios abre temprano, y Sofía entra con mucha hambre entre los puestos.
spanish-traveler-mexico-a0	jugo	juice	Le agradece a Pablo el detalle, y antes de que caiga la tarde, los dos toman un jugo juntos.
spanish-traveler-mexico-a0	jugoso	juicy, full of scandal	Le da un pedazo a Sofía, que lo prueba: es dulce y muy jugoso.
spanish-traveler-mexico-a0	junta	puts together	Entonces Kanek junta las manos y da una palmada, y el eco contesta como el canto de un pájaro.
spanish-traveler-mexico-a0	juntas	together	Las dos se quedan calladas un momento, mirando juntas la foto.
spanish-traveler-mexico-a0	junto	together, next to	Sofía llega con hambre al mercado del centro, junto al Zócalo.
spanish-traveler-mexico-a0	juntos	together	Le agradece a Pablo el detalle, y antes de que caiga la tarde, los dos toman un jugo juntos.
spanish-traveler-mexico-a0	justo	just, exactly; fair	Se da cuenta de que las pequeñas diferencias son justo lo que lo hace único.
spanish-traveler-mexico-a0	la	the; her, it	Con cuidado, toca la madera suave, todavía fresca de pintura.
spanish-traveler-mexico-a0	lado	side	Cuando la lluvia para, un arcoíris enorme aparece sobre el mar, con colores de un lado al otro.
spanish-traveler-mexico-a0	largo	long; get lost	Sofía piensa en su largo viaje sola por México, en todas las veces que sintió miedo, y entiende por qué le gusta tanto.
spanish-traveler-mexico-a0	las	the; them	En las calles de colores de Oaxaca, Sofía entra al taller de Rafa, un artesano que pinta alebrijes de madera.
spanish-traveler-mexico-a0	le	to him, her, it	Rafa le cuenta que cada alebrije es un animal guía, con su propia fuerza.
spanish-traveler-mexico-a0	lejos	far	Después de un viaje muy largo, Sofía llega por la tarde a la playa de Tulum, cansada y con dudas de si valió la pena venir tan lejos.
spanish-traveler-mexico-a0	les	to them, you all	Su guía, Kanek, camina con ellos y les cuenta la historia de los mayas.
spanish-traveler-mexico-a0	levanta	lifts, raises	La gran pirámide de Chichén Itzá se levanta hacia el cielo, y Sofía llega temprano con un grupo de turistas.
spanish-traveler-mexico-a0	levantan	raise, lift	Las ruinas, muy antiguas, se levantan sobre una colina verde, y el mar azul brilla detrás de las piedras.
spanish-traveler-mexico-a0	leyenda	a legend	Lupe le cuenta una vieja leyenda de un chico y una chica que se besaban de balcón a balcón.
spanish-traveler-mexico-a0	limpia	clean	Pablo lo limpia con un trapo suave y le cuenta que el barro de la zona es muy fuerte.
spanish-traveler-mexico-a0	llama	calls, names	Hay mangos, papayas y limones verdes, pero una fruta roja le llama la atención.
spanish-traveler-mexico-a0	llamado	named, called	En la plaza, un chico llamado Nico toca la guitarra; estudia en la universidad y la invita a una callejoneada.
spanish-traveler-mexico-a0	llega	arrives	Cuando llega, Sofía se sorprende: el callejón es tan pequeño que los dos balcones de arriba casi se tocan.
spanish-traveler-mexico-a0	llegan	they arrive	(NO APARECE)
spanish-traveler-mexico-a0	llegó	arrived	Sofía le agradece el paseo: llegó viendo piedras y se va viendo historia.
spanish-traveler-mexico-a0	llena	full	Ella sale a la calle llena de sol, un poco menos sola que antes.
spanish-traveler-mexico-a0	llenan	fill	Sin darse cuenta, sus ojos se llenan de lágrimas.
spanish-traveler-mexico-a0	llenas	full	Camina entre las mesas llenas de fruta, y Carmen, que vende ahí, le sonríe desde su puesto.
spanish-traveler-mexico-a0	lleno	full	El mercado es enorme y lleno de color: hay frutas frescas, ropa y zapatos por todas partes.
spanish-traveler-mexico-a0	llenos	full	Los alebrijes son animales de fantasía, llenos de puntos y líneas finas.
spanish-traveler-mexico-a0	lleva	carries, takes	El jaguar, le dice, da valor a quien lo lleva.
spanish-traveler-mexico-a0	llevan	they carry, take	(NO APARECE)
spanish-traveler-mexico-a0	llover	to rain	Sofía se anima a bailar un poco entre los turistas, pero de repente empieza a llover.
spanish-traveler-mexico-a0	lluvia	rain	Cae una lluvia corta y tibia, y Sofía corre a refugiarse bajo una palapa, riendo con León.
spanish-traveler-mexico-a0	lo	it, him	El jaguar, le dice, da valor a quien lo lleva.
spanish-traveler-mexico-a0	local	shop, local	Iván, un guía local, lleva a Sofía por las calles coloniales de Puebla, entre paredes de tonos claros y ventanas llenas de flores.
spanish-traveler-mexico-a0	los	the; them	Los alebrijes son animales de fantasía, llenos de puntos y líneas finas.
spanish-traveler-mexico-a0	lucía	Lucía (name)	En la puerta la recibe Lucía, la guía del museo.
spanish-traveler-mexico-a0	lugar	instead of (en lugar de)	Le cuesta creer que un lugar tan chico tenga tanta fama.
spanish-traveler-mexico-a0	luna	the moon	La luna brilla sobre las casas de colores mientras Nico toca una última canción de amor.
spanish-traveler-mexico-a0	luz	the light	Los colores brillan bajo la luz, y el jaguar casi parece mirarla a los ojos.
spanish-traveler-mexico-a0	lágrimas	tears	Sin darse cuenta, sus ojos se llenan de lágrimas.
spanish-traveler-mexico-a0	madera	wood	En las calles de colores de Oaxaca, Sofía entra al taller de Rafa, un artesano que pinta alebrijes de madera.
spanish-traveler-mexico-a0	mamá	mom	Busca un recuerdo para su mamá, y se detiene donde Diego vende hamacas.
spanish-traveler-mexico-a0	mango	mango; a buck	Carmen le dice que es una pitaya, mientras corta un mango con cuidado.
spanish-traveler-mexico-a0	mangos	bucks, money	Hay mangos, papayas y limones verdes, pero una fruta roja le llama la atención.
spanish-traveler-mexico-a0	mano	hand; bro, dude	En la arena, León la recibe con una gran sonrisa y un coco frío en la mano.
spanish-traveler-mexico-a0	manos	hands	Diego la abre con las dos manos y le cuenta que aquí la gente duerme feliz en ellas.
spanish-traveler-mexico-a0	mapa	a map	Desde la parte más alta, el valle verde de Oaxaca se abre como un mapa inmenso.
spanish-traveler-mexico-a0	mar	the sea	El mar es turquesa.
spanish-traveler-mexico-a0	mariachi	mariachi music	Suena el mariachi.
spanish-traveler-mexico-a0	mariachis	mariachi players	Entre los músicos está Javier, que toca la trompeta con otros mariachis de trajes muy elegantes.
spanish-traveler-mexico-a0	mateo	Mateo (name)	Se llama Mateo, y Sofía sube al bote un poco nerviosa.
spanish-traveler-mexico-a0	maíz	corn	Mientras el mercado huele a maíz, Sofía se lleva un recuerdo nuevo de Oaxaca.
spanish-traveler-mexico-a0	me	me, myself	(NO APARECE)
spanish-traveler-mexico-a0	mece	rocks, sways	Esa misma noche, Sofía cuelga la hamaca y se mece despacio con el viento.
spanish-traveler-mexico-a0	mediodía	noon, midday	A mediodía el sol pega fuerte, y Sofía mira hacia arriba con la boca abierta.
spanish-traveler-mexico-a0	mejor	better, best	Sofía observa el paisaje con calma, buscando el mejor lugar para una foto.
spanish-traveler-mexico-a0	memoria	memory	Elena le dice que la mejor foto se guarda en la memoria.
spanish-traveler-mexico-a0	menos	less, fewer	Ella sale a la calle llena de sol, un poco menos sola que antes.
spanish-traveler-mexico-a0	mercado	the market	Sofía llega con hambre al mercado del centro, junto al Zócalo.
spanish-traveler-mexico-a0	mesa	table	(NO APARECE)
spanish-traveler-mexico-a0	mesas	the tables	Camina entre las mesas llenas de fruta, y Carmen, que vende ahí, le sonríe desde su puesto.
spanish-traveler-mexico-a0	mete	puts her in	Poco a poco, Sofía se anima y mete la cabeza bajo el agua por primera vez.
spanish-traveler-mexico-a0	mi	my	(NO APARECE)
spanish-traveler-mexico-a0	miedo	fear	Sofía piensa en su largo viaje sola por México, en todas las veces que sintió miedo, y entiende por qué le gusta tanto.
spanish-traveler-mexico-a0	mientras	while, meanwhile	Mientras prueba un dulce, mira las estrellas: la noche de Mérida es fresca y tranquila.
spanish-traveler-mexico-a0	mil	a thousand	Toño explica que esta ciudad tiene más de mil años, y que sus abuelos venían de aquí.
spanish-traveler-mexico-a0	mira	look, hey	Mientras prueba un dulce, mira las estrellas: la noche de Mérida es fresca y tranquila.
spanish-traveler-mexico-a0	mirador	the lookout	Beto, que trabaja ahí, la saluda con una gran sonrisa y le pregunta si quiere subir al mirador.
spanish-traveler-mexico-a0	miran	they look at	Las ruinas miran al mar.
spanish-traveler-mexico-a0	mirando	looking, watching	Entre un dragón, un gato y un pájaro, Sofía se queda mirando un jaguar de colores brillantes.
spanish-traveler-mexico-a0	mirar	to look	Habla con tanto orgullo que Sofía empieza a mirar las pirámides de otra forma.
spanish-traveler-mexico-a0	mirarla	to look at her	Los colores brillan bajo la luz, y el jaguar casi parece mirarla a los ojos.
spanish-traveler-mexico-a0	miro	I look at	(NO APARECE)
spanish-traveler-mexico-a0	misma	same (fem.)	Esa misma noche, Sofía cuelga la hamaca y se mece despacio con el viento.
spanish-traveler-mexico-a0	mochila	the backpack	Diego le regala además una bolsa de dulces típicos, y ella lo guarda todo en su mochila.
spanish-traveler-mexico-a0	mole	mole (sauce)	El mole poblano.
spanish-traveler-mexico-a0	momento	moment	En ese momento, una pareja de novios sube la escalera y se besa en el escalón, y toda la gente aplaude y toma fotos.
spanish-traveler-mexico-a0	monedas	coins	Cuando Sofía paga con unas monedas, el gato se le resbala de las manos y cae al suelo.
spanish-traveler-mexico-a0	montaña	mountain	Guanajuato recibe a Sofía en su primer viaje por México, con calles empinadas y un funicular que sube la montaña.
spanish-traveler-mexico-a0	montañas	mountains	En una plaza, Iván señala unas montañas a lo lejos y le dice que son dos volcanes muy famosos.
spanish-traveler-mexico-a0	monte	hill, bush	Sofía llega cansada a las ruinas de Monte Albán y, al principio, solo ve piedras viejas bajo el sol.
spanish-traveler-mexico-a0	mucha	a lot of	Sofía llega con mucha hambre al mercado de Puebla, buscando algo rápido para comer.
spanish-traveler-mexico-a0	muchas	many	Le pone la fruta en las manos, y Sofía le da las gracias muchas veces.
spanish-traveler-mexico-a0	mucho	a lot, much	Ella la guarda con mucho cuidado mientras todos caminan despacio hacia la salida.
spanish-traveler-mexico-a0	muchos	many	Sofía toca una hamaca de muchos colores y la siente muy suave.
spanish-traveler-mexico-a0	muerta	dead; starving (muerta de hambre)	Pero la cámara no enciende: la batería está muerta.
spanish-traveler-mexico-a0	muestra	shows	Lucía le muestra los cuadros que cubren las paredes, y Sofía los mira con atención.
spanish-traveler-mexico-a0	mueve	moves	Entonces Sofía ve una foto vieja de la pintora, y algo dentro de ella se mueve.
spanish-traveler-mexico-a0	mujer	woman	Una mujer amable, doña Marta, la llama desde su puesto, donde prepara mole negro y tlayudas.
spanish-traveler-mexico-a0	mujeres	women	(NO APARECE)
spanish-traveler-mexico-a0	mundo	world	Un mundo bajo el agua.
spanish-traveler-mexico-a0	muro	a wall, an obstacle	(NO APARECE)
spanish-traveler-mexico-a0	museo	the museum	En la puerta la recibe Lucía, la guía del museo.
spanish-traveler-mexico-a0	muy	very	Sofía toca una hamaca de muchos colores y la siente muy suave.
spanish-traveler-mexico-a0	mágico	magical	Feliz por ese momento casi mágico, no se espera lo que sigue: Kanek saca una piedra pequeña de su bolsa.
spanish-traveler-mexico-a0	más	more	En el corazón de Guanajuato, Sofía busca el famoso Callejón del Beso, uno de los rincones más estrechos de la ciudad.
spanish-traveler-mexico-a0	méxico	Mexico (country)	Sofía piensa en su largo viaje sola por México, en todas las veces que sintió miedo, y entiende por qué le gusta tanto.
spanish-traveler-mexico-a0	mí	me	(NO APARECE)
spanish-traveler-mexico-a0	música	music	En la plaza de Guadalajara, un mariachi llena la tarde de música, y Sofía se acerca con curiosidad, sin conocer a nadie.
spanish-traveler-mexico-a0	músico	a musician	(NO APARECE)
spanish-traveler-mexico-a0	nada	nothing	Lucía no dice nada: solo le da un pañuelo y le sonríe.
spanish-traveler-mexico-a0	nadan	they swim	Las dos amigas nadan juntas hasta una cueva pequeña y oscura.
spanish-traveler-mexico-a0	nadie	nobody	En la plaza de Guadalajara, un mariachi llena la tarde de música, y Sofía se acerca con curiosidad, sin conocer a nadie.
spanish-traveler-mexico-a0	naranja	orange	La carne huele a naranja y a especias, y Sofía prueba un taco que le encanta.
spanish-traveler-mexico-a0	necesita	needs	Sofía guarda la cámara, mira largo rato la iguana y el mar, y entiende que ese recuerdo no lo necesita en una pantalla.
spanish-traveler-mexico-a0	negra	black	Muchos músicos, vestidos con ropa antigua y negra, cantan y tocan por los callejones, y la música llena toda la calle.
spanish-traveler-mexico-a0	negro	off the books	Una mujer amable, doña Marta, la llama desde su puesto, donde prepara mole negro y tlayudas.
spanish-traveler-mexico-a0	nerviosa	nervous	Le explica todo con paciencia, aunque nota que Sofía está algo nerviosa.
spanish-traveler-mexico-a0	ni	not even, nor	(NO APARECE)
spanish-traveler-mexico-a0	nico	Nico (name)	En la plaza, un chico llamado Nico toca la guitarra; estudia en la universidad y la invita a una callejoneada.
spanish-traveler-mexico-a0	niega	says no	Carmen se ríe y niega con la mano: la pitaya es un regalo para ella.
spanish-traveler-mexico-a0	nieve	the snow	Los dos volcanes aparecen enormes, con la nieve cubriendo sus picos, y la vista deja a Sofía sin palabras.
spanish-traveler-mexico-a0	ninguna	none, not any (fem.)	Marina le explica que cada pieza de talavera se pinta a mano, una por una, y que por eso ninguna es igual a otra.
spanish-traveler-mexico-a0	niña	girl, little girl	Una niña le sonríe a Sofía y la llama desde el otro bote.
spanish-traveler-mexico-a0	no	no, not	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	noche	night	Esa misma noche, Sofía cuelga la hamaca y se mece despacio con el viento.
spanish-traveler-mexico-a0	nombre	name; no way	Sofía no conoce esa fruta, así que le pregunta el nombre.
spanish-traveler-mexico-a0	nota	note	Le explica todo con paciencia, aunque nota que Sofía está algo nerviosa.
spanish-traveler-mexico-a0	nubes	walking on air (en las nubes)	Mientras toma el agua dulce del coco, el cielo se llena de nubes de repente.
spanish-traveler-mexico-a0	nueva	new (fem.)	(NO APARECE)
spanish-traveler-mexico-a0	nuevo	new	Mientras el mercado huele a maíz, Sofía se lleva un recuerdo nuevo de Oaxaca.
spanish-traveler-mexico-a0	nunca	never	Nunca ha usado un snorkel, y no sabe si va a poder respirar así.
spanish-traveler-mexico-a0	oaxaca	Oaxaca (place)	En las calles de colores de Oaxaca, Sofía entra al taller de Rafa, un artesano que pinta alebrijes de madera.
spanish-traveler-mexico-a0	observa	she watches	Sofía lo observa todo despacio, mientras la gente compra y habla con energía.
spanish-traveler-mexico-a0	ofrece	offers	De postre, Memo le ofrece un camote rosa, un dulce típico y muy suave.
spanish-traveler-mexico-a0	ojos	eyes	Los colores brillan bajo la luz, y el jaguar casi parece mirarla a los ojos.
spanish-traveler-mexico-a0	olor	smell	(NO APARECE)
spanish-traveler-mexico-a0	olvidar	to forget	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	orgullo	pride	Habla con tanto orgullo que Sofía empieza a mirar las pirámides de otra forma.
spanish-traveler-mexico-a0	orgullosa	proud	Sofía no se rinde y termina la torta entera, orgullosa.
spanish-traveler-mexico-a0	orilla	edge, shore	Cuando sale, no puede parar de sonreír, y Ana la espera contenta en la orilla.
spanish-traveler-mexico-a0	oscura	dark	En un puesto, Memo prepara mole poblano, una salsa oscura y espesa que huele increíble.
spanish-traveler-mexico-a0	otra	another (fem.)	Contenta, Lupe le regala otra más, y Sofía sigue su camino con una sonrisa.
spanish-traveler-mexico-a0	otro	another, other	Cuando la lluvia para, un arcoíris enorme aparece sobre el mar, con colores de un lado al otro.
spanish-traveler-mexico-a0	otros	the others	Sofía mira el plato con otros ojos, ahora que sabe el trabajo que lleva.
spanish-traveler-mexico-a0	pablo	Pablo (name)	Pablo pinta un gato.
spanish-traveler-mexico-a0	paciencia	patience	Ella quiere comer ya, pero Memo le pide un poco de paciencia y le cuenta que ese mole lleva más de veinte ingredientes.
spanish-traveler-mexico-a0	paga	pays for	Cuando Sofía paga con unas monedas, el gato se le resbala de las manos y cae al suelo.
spanish-traveler-mexico-a0	paisaje	landscape	Sofía observa el paisaje con calma, buscando el mejor lugar para una foto.
spanish-traveler-mexico-a0	palabras	words	Los dos volcanes aparecen enormes, con la nieve cubriendo sus picos, y la vista deja a Sofía sin palabras.
spanish-traveler-mexico-a0	palmada	pat, clap	Entonces Kanek junta las manos y da una palmada, y el eco contesta como el canto de un pájaro.
spanish-traveler-mexico-a0	palo	stick	Mateo mueve el bote despacio con un palo largo, mientras le pregunta a Sofía de dónde viene.
